studentNo,studentName,courseName,score,isAbsent
202302010001,机械生1,机械专业1核心课2,68.9,false
202302010001,机械生1,机械专业1核心课3,66.7,false
202302010001,机械生1,大学英语,65.9,false
202302010001,机械生1,高等数学,58.0,false
202302010001,机械生1,机械专业1核心课1,69.3,false
202302010001,机械生1,机械专业1核心课2,65.8,false
202302010001,机械生1,机械专业1核心课3,69.3,false
202302010001,机械生1,大学英语,59.3,false
202302010001,机械生1,高等数学,51.6,false
202302010001,机械生1,机械专业1核心课1,57.5,false
202302010001,机械生1,机械专业1核心课2,64.6,false
202302010001,机械生1,机械专业1核心课3,69.4,false
202302010001,机械生1,大学英语,73.3,false
202302010001,机械生1,高等数学,66.3,false
202302010001,机械生1,机械专业1核心课1,71.6,false
202302010001,机械生1,机械专业1核心课2,57.0,false
202302010001,机械生1,机械专业1核心课3,61.0,false
202302010001,机械生1,大学英语,59.9,false
202302010001,机械生1,高等数学,71.3,false
202302010001,机械生1,机械专业1核心课1,66.0,false
202302010001,机械生1,机械专业1核心课2,68.0,false
202302010001,机械生1,机械专业1核心课3,64.4,false
202302010001,机械生1,大学英语,73.5,false
202302010001,机械生1,高等数学,58.1,false
202302010001,机械生1,机械专业1核心课1,60.9,false
202302010001,机械生1,机械专业1核心课2,65.7,false
202302010001,机械生1,机械专业1核心课3,63.8,false
202302010002,机械生2,大学英语,57.1,false
202302010002,机械生2,高等数学,72.5,false
202302010002,机械生2,机械专业1核心课1,65.4,false
202302010002,机械生2,机械专业1核心课2,67.5,false
202302010002,机械生2,机械专业1核心课3,58.4,false
202302010002,机械生2,大学英语,65.2,false
202302010002,机械生2,高等数学,55.8,false
202302010002,机械生2,机械专业1核心课1,63.0,false
202302010002,机械生2,机械专业1核心课2,63.7,false
202302010002,机械生2,机械专业1核心课3,69.3,false
202302010002,机械生2,大学英语,68.4,false
202302010002,机械生2,高等数学,62.9,false
202302010002,机械生2,机械专业1核心课1,66.3,false
202302010002,机械生2,机械专业1核心课2,63.2,false
202302010002,机械生2,机械专业1核心课3,66.8,false
202302010002,机械生2,大学英语,55.4,false
202302010002,机械生2,高等数学,60.7,false
202302010002,机械生2,机械专业1核心课1,60.5,false
202302010002,机械生2,机械专业1核心课2,66.0,false
202302010002,机械生2,机械专业1核心课3,67.2,false
202302010002,机械生2,大学英语,73.7,false
202302010002,机械生2,高等数学,71.3,false
202302010002,机械生2,机械专业1核心课1,70.0,false
202302010002,机械生2,机械专业1核心课2,66.0,false
202302010002,机械生2,机械专业1核心课3,76.7,false
202302010002,机械生2,大学英语,59.6,false
202302010002,机械生2,高等数学,62.2,false
202302010002,机械生2,机械专业1核心课1,63.5,false
202302010002,机械生2,机械专业1核心课2,67.1,false
202302010002,机械生2,机械专业1核心课3,64.4,false
202302010003,机械生3,大学英语,63.7,false
202302010003,机械生3,高等数学,62.0,false
202302010003,机械生3,机械专业1核心课1,61.1,false
202302010003,机械生3,机械专业1核心课2,69.5,false
202302010003,机械生3,机械专业1核心课3,65.2,false
202302010003,机械生3,大学英语,59.6,false
202302010003,机械生3,高等数学,64.2,false
202302010003,机械生3,机械专业1核心课1,57.8,false
202302010003,机械生3,机械专业1核心课2,65.7,false
202302010003,机械生3,机械专业1核心课3,69.6,false
202302010003,机械生3,大学英语,69.1,false
202302010003,机械生3,高等数学,60.2,false
202302010003,机械生3,机械专业1核心课1,62.8,false
202302010003,机械生3,机械专业1核心课2,68.2,false
202302010003,机械生3,机械专业1核心课3,56.4,false
202302010003,机械生3,大学英语,66.4,false
202302010003,机械生3,高等数学,66.1,false
202302010003,机械生3,机械专业1核心课1,62.1,false
202302010003,机械生3,机械专业1核心课2,63.4,false
202302010003,机械生3,机械专业1核心课3,68.4,false
202302010003,机械生3,大学英语,73.8,false
202302010003,机械生3,高等数学,66.9,false
202302010003,机械生3,机械专业1核心课1,65.4,false
202302010003,机械生3,机械专业1核心课2,58.4,false
202302010003,机械生3,机械专业1核心课3,60.8,false
202302010003,机械生3,大学英语,57.0,false
202302010003,机械生3,高等数学,61.3,false
202302010003,机械生3,机械专业1核心课1,,true
202302010003,机械生3,机械专业1核心课2,59.7,false
202302010003,机械生3,机械专业1核心课3,71.1,false
202302010004,机械生4,大学英语,58.2,false
202302010004,机械生4,高等数学,72.1,false
202302010004,机械生4,机械专业1核心课1,64.5,false
202302010004,机械生4,机械专业1核心课2,65.4,false
202302010004,机械生4,机械专业1核心课3,62.4,false
202302010004,机械生4,大学英语,57.2,false
202302010004,机械生4,高等数学,66.3,false
202302010004,机械生4,机械专业1核心课1,65.8,false
202302010004,机械生4,机械专业1核心课2,73.0,false
202302010004,机械生4,机械专业1核心课3,71.4,false
202302010004,机械生4,大学英语,67.7,false
202302010004,机械生4,高等数学,63.6,false
202302010004,机械生4,机械专业1核心课1,74.9,false
202302010004,机械生4,机械专业1核心课2,65.9,false
202302010004,机械生4,机械专业1核心课3,70.7,false
202302010004,机械生4,大学英语,64.4,false
202302010004,机械生4,高等数学,49.9,false
202302010004,机械生4,机械专业1核心课1,60.0,false
202302010004,机械生4,机械专业1核心课2,59.2,false
202302010004,机械生4,机械专业1核心课3,60.3,false
202302010004,机械生4,大学英语,67.5,false
202302010004,机械生4,高等数学,64.1,false
202302010004,机械生4,机械专业1核心课1,67.1,false
202302010004,机械生4,机械专业1核心课2,58.3,false
202302010004,机械生4,机械专业1核心课3,58.7,false
202302010004,机械生4,大学英语,66.5,false
202302010004,机械生4,高等数学,56.5,false
202302010004,机械生4,机械专业1核心课1,61.8,false
202302010004,机械生4,机械专业1核心课2,74.3,false
202302010004,机械生4,机械专业1核心课3,62.0,false
202302010005,机械生5,大学英语,61.7,false
202302010005,机械生5,高等数学,66.0,false
202302010005,机械生5,机械专业1核心课1,58.0,false
202302010005,机械生5,机械专业1核心课2,61.0,false
202302010005,机械生5,机械专业1核心课3,64.0,false
202302010005,机械生5,大学英语,73.8,false
202302010005,机械生5,高等数学,66.0,false
202302010005,机械生5,机械专业1核心课1,75.4,false
202302010005,机械生5,机械专业1核心课2,66.5,false
202302010005,机械生5,机械专业1核心课3,56.1,false
202302010005,机械生5,大学英语,61.5,false
202302010005,机械生5,高等数学,71.7,false
202302010005,机械生5,机械专业1核心课1,61.4,false
202302010005,机械生5,机械专业1核心课2,68.3,false
202302010005,机械生5,机械专业1核心课3,66.1,false
202302010005,机械生5,大学英语,59.2,false
202302010005,机械生5,高等数学,72.4,false
202302010005,机械生5,机械专业1核心课1,64.7,false
202302010005,机械生5,机械专业1核心课2,64.7,false
202302010005,机械生5,机械专业1核心课3,70.3,false
202302010005,机械生5,大学英语,67.9,false
202302010005,机械生5,高等数学,59.2,false
202302010005,机械生5,机械专业1核心课1,67.1,false
202302010005,机械生5,机械专业1核心课2,57.2,false
202302010005,机械生5,机械专业1核心课3,69.7,false
202302010005,机械生5,大学英语,67.2,false
202302010005,机械生5,高等数学,72.0,false
202302010005,机械生5,机械专业1核心课1,72.0,false
202302010005,机械生5,机械专业1核心课2,67.3,false
202302010005,机械生5,机械专业1核心课3,59.3,false
202302010006,机械生6,大学英语,64.8,false
202302010006,机械生6,高等数学,64.5,false
202302010006,机械生6,机械专业1核心课1,64.9,false
202302010006,机械生6,机械专业1核心课2,62.4,false
202302010006,机械生6,机械专业1核心课3,70.2,false
202302010006,机械生6,大学英语,67.4,false
202302010006,机械生6,高等数学,62.9,false
202302010006,机械生6,机械专业1核心课1,67.5,false
202302010006,机械生6,机械专业1核心课2,58.9,false
202302010006,机械生6,机械专业1核心课3,69.5,false
202302010006,机械生6,大学英语,63.3,false
202302010006,机械生6,高等数学,58.6,false
202302010006,机械生6,机械专业1核心课1,62.3,false
202302010006,机械生6,机械专业1核心课2,71.6,false
202302010006,机械生6,机械专业1核心课3,64.6,false
202302010006,机械生6,大学英语,66.9,false
202302010006,机械生6,高等数学,71.1,false
202302010006,机械生6,机械专业1核心课1,62.2,false
202302010006,机械生6,机械专业1核心课2,64.7,false
202302010006,机械生6,机械专业1核心课3,59.9,false
202302010006,机械生6,大学英语,57.9,false
202302010006,机械生6,高等数学,67.5,false
202302010006,机械生6,机械专业1核心课1,64.7,false
202302010006,机械生6,机械专业1核心课2,68.9,false
202302010006,机械生6,机械专业1核心课3,66.4,false
202302010006,机械生6,大学英语,64.0,false
202302010006,机械生6,高等数学,68.3,false
202302010006,机械生6,机械专业1核心课1,64.8,false
202302010006,机械生6,机械专业1核心课2,67.0,false
202302010006,机械生6,机械专业1核心课3,56.5,false
202302010007,机械生7,大学英语,57.4,false
202302010007,机械生7,高等数学,77.1,false
202302010007,机械生7,机械专业1核心课1,65.7,false
202302010007,机械生7,机械专业1核心课2,65.2,false
202302010007,机械生7,机械专业1核心课3,65.4,false
202302010007,机械生7,大学英语,63.0,false
202302010007,机械生7,高等数学,68.8,false
202302010007,机械生7,机械专业1核心课1,65.9,false
202302010007,机械生7,机械专业1核心课2,60.9,false
202302010007,机械生7,机械专业1核心课3,68.6,false
202302010007,机械生7,大学英语,63.6,false
202302010007,机械生7,高等数学,67.9,false
202302010007,机械生7,机械专业1核心课1,66.0,false
202302010007,机械生7,机械专业1核心课2,65.0,false
202302010007,机械生7,机械专业1核心课3,59.8,false
202302010007,机械生7,大学英语,71.0,false
202302010007,机械生7,高等数学,60.1,false
202302010007,机械生7,机械专业1核心课1,70.2,false
202302010007,机械生7,机械专业1核心课2,62.4,false
202302010007,机械生7,机械专业1核心课3,66.3,false
202302010007,机械生7,大学英语,59.7,false
202302010007,机械生7,高等数学,61.3,false
202302010007,机械生7,机械专业1核心课1,75.0,false
202302010007,机械生7,机械专业1核心课2,55.1,false
202302010007,机械生7,机械专业1核心课3,66.0,false
202302010007,机械生7,大学英语,65.5,false
202302010007,机械生7,高等数学,66.5,false
202302010007,机械生7,机械专业1核心课1,59.1,false
202302010007,机械生7,机械专业1核心课2,58.3,false
202302010007,机械生7,机械专业1核心课3,62.5,false
202302010008,机械生8,大学英语,66.6,false
202302010008,机械生8,高等数学,69.2,false
202302010008,机械生8,机械专业1核心课1,55.5,false
202302010008,机械生8,机械专业1核心课2,61.8,false
202302010008,机械生8,机械专业1核心课3,70.2,false
202302010008,机械生8,大学英语,72.4,false
202302010008,机械生8,高等数学,65.1,false
202302010008,机械生8,机械专业1核心课1,67.2,false
202302010008,机械生8,机械专业1核心课2,65.7,false
202302010008,机械生8,机械专业1核心课3,65.4,false
202302010008,机械生8,大学英语,58.1,false
202302010008,机械生8,高等数学,70.4,false
202302010008,机械生8,机械专业1核心课1,65.9,false
202302010008,机械生8,机械专业1核心课2,61.9,false
202302010008,机械生8,机械专业1核心课3,68.0,false
202302010008,机械生8,大学英语,65.4,false
202302010008,机械生8,高等数学,62.1,false
202302010008,机械生8,机械专业1核心课1,64.5,false
202302010008,机械生8,机械专业1核心课2,68.7,false
202302010008,机械生8,机械专业1核心课3,63.1,false
202302010008,机械生8,大学英语,67.5,false
202302010008,机械生8,高等数学,69.7,false
202302010008,机械生8,机械专业1核心课1,52.3,false
202302010008,机械生8,机械专业1核心课2,63.9,false
202302010008,机械生8,机械专业1核心课3,62.6,false
202302010008,机械生8,大学英语,62.9,false
202302010008,机械生8,高等数学,62.0,false
202302010008,机械生8,机械专业1核心课1,73.3,false
202302010008,机械生8,机械专业1核心课2,61.4,false
202302010008,机械生8,机械专业1核心课3,74.4,false
202302010009,机械生9,大学英语,68.5,false
202302010009,机械生9,高等数学,58.5,false
202302010009,机械生9,机械专业1核心课1,54.0,false
202302010009,机械生9,机械专业1核心课2,61.2,false
202302010009,机械生9,机械专业1核心课3,69.8,false
202302010009,机械生9,大学英语,70.3,false
202302010009,机械生9,高等数学,67.0,false
202302010009,机械生9,机械专业1核心课1,65.9,false
202302010009,机械生9,机械专业1核心课2,57.3,false
202302010009,机械生9,机械专业1核心课3,64.0,false
202302010009,机械生9,大学英语,62.8,false
202302010009,机械生9,高等数学,63.3,false
202302010009,机械生9,机械专业1核心课1,64.5,false
202302010009,机械生9,机械专业1核心课2,62.3,false
202302010009,机械生9,机械专业1核心课3,70.6,false
202302010009,机械生9,大学英语,66.9,false
202302010009,机械生9,高等数学,75.2,false
202302010009,机械生9,机械专业1核心课1,63.1,false
202302010009,机械生9,机械专业1核心课2,62.0,false
202302010009,机械生9,机械专业1核心课3,56.5,false
202302010009,机械生9,大学英语,66.9,false
202302010009,机械生9,高等数学,62.7,false
202302010009,机械生9,机械专业1核心课1,68.3,false
202302010009,机械生9,机械专业1核心课2,69.0,false
202302010009,机械生9,机械专业1核心课3,65.2,false
202302010009,机械生9,大学英语,63.7,false
202302010009,机械生9,高等数学,67.1,false
202302010009,机械生9,机械专业1核心课1,62.3,false
202302010009,机械生9,机械专业1核心课2,66.2,false
202302010009,机械生9,机械专业1核心课3,56.5,false
202302010010,机械生10,大学英语,66.2,false
202302010010,机械生10,高等数学,60.3,false
202302010010,机械生10,机械专业1核心课1,,true
202302010010,机械生10,机械专业1核心课2,58.0,false
202302010010,机械生10,机械专业1核心课3,66.1,false
202302010010,机械生10,大学英语,57.3,false
202302010010,机械生10,高等数学,62.9,false
202302010010,机械生10,机械专业1核心课1,63.0,false
202302010010,机械生10,机械专业1核心课2,79.6,false
202302010010,机械生10,机械专业1核心课3,58.5,false
202302010010,机械生10,大学英语,64.6,false
202302010010,机械生10,高等数学,63.7,false
202302010010,机械生10,机械专业1核心课1,64.0,false
202302010010,机械生10,机械专业1核心课2,64.4,false
202302010010,机械生10,机械专业1核心课3,66.3,false
202302010010,机械生10,大学英语,68.4,false
202302010010,机械生10,高等数学,69.6,false
202302010010,机械生10,机械专业1核心课1,60.0,false
202302010010,机械生10,机械专业1核心课2,60.8,false
202302010010,机械生10,机械专业1核心课3,74.0,false
202302010010,机械生10,大学英语,54.8,false
202302010010,机械生10,高等数学,64.6,false
202302010010,机械生10,机械专业1核心课1,63.6,false
202302010010,机械生10,机械专业1核心课2,70.1,false
202302010010,机械生10,机械专业1核心课3,58.7,false
202302010010,机械生10,大学英语,62.9,false
202302010010,机械生10,高等数学,64.7,false
202302010010,机械生10,机械专业1核心课1,63.0,false
202302010010,机械生10,机械专业1核心课2,69.3,false
202302010010,机械生10,机械专业1核心课3,66.8,false
202302010011,机械生11,大学英语,66.8,false
202302010011,机械生11,高等数学,64.1,false
202302010011,机械生11,机械专业1核心课1,65.2,false
202302010011,机械生11,机械专业1核心课2,67.7,false
202302010011,机械生11,机械专业1核心课3,69.0,false
202302010011,机械生11,大学英语,70.7,false
202302010011,机械生11,高等数学,58.7,false
202302010011,机械生11,机械专业1核心课1,70.3,false
202302010011,机械生11,机械专业1核心课2,56.7,false
202302010011,机械生11,机械专业1核心课3,69.2,false
202302010011,机械生11,大学英语,64.8,false
202302010011,机械生11,高等数学,66.1,false
202302010011,机械生11,机械专业1核心课1,64.6,false
202302010011,机械生11,机械专业1核心课2,57.2,false
202302010011,机械生11,机械专业1核心课3,64.9,false
202302010011,机械生11,大学英语,62.2,false
202302010011,机械生11,高等数学,62.9,false
202302010011,机械生11,机械专业1核心课1,54.3,false
202302010011,机械生11,机械专业1核心课2,62.5,false
202302010011,机械生11,机械专业1核心课3,51.9,false
202302010011,机械生11,大学英语,65.5,false
202302010011,机械生11,高等数学,68.9,false
202302010011,机械生11,机械专业1核心课1,68.0,false
202302010011,机械生11,机械专业1核心课2,59.5,false
202302010011,机械生11,机械专业1核心课3,73.8,false
202302010011,机械生11,大学英语,67.5,false
202302010011,机械生11,高等数学,73.2,false
202302010011,机械生11,机械专业1核心课1,67.7,false
202302010011,机械生11,机械专业1核心课2,63.1,false
202302010011,机械生11,机械专业1核心课3,67.4,false
202302010012,机械生12,大学英语,58.0,false
202302010012,机械生12,高等数学,81.3,false
202302010012,机械生12,机械专业1核心课1,61.8,false
202302010012,机械生12,机械专业1核心课2,59.8,false
202302010012,机械生12,机械专业1核心课3,74.4,false
202302010012,机械生12,大学英语,69.6,false
202302010012,机械生12,高等数学,73.1,false
202302010012,机械生12,机械专业1核心课1,67.6,false
202302010012,机械生12,机械专业1核心课2,63.5,false
202302010012,机械生12,机械专业1核心课3,50.4,false
202302010012,机械生12,大学英语,67.4,false
202302010012,机械生12,高等数学,71.7,false
202302010012,机械生12,机械专业1核心课1,62.9,false
202302010012,机械生12,机械专业1核心课2,76.0,false
202302010012,机械生12,机械专业1核心课3,70.0,false
202302010012,机械生12,大学英语,63.5,false
202302010012,机械生12,高等数学,71.0,false
202302010012,机械生12,机械专业1核心课1,62.8,false
202302010012,机械生12,机械专业1核心课2,69.1,false
202302010012,机械生12,机械专业1核心课3,61.6,false
202302010012,机械生12,大学英语,65.3,false
202302010012,机械生12,高等数学,69.0,false
202302010012,机械生12,机械专业1核心课1,66.9,false
202302010012,机械生12,机械专业1核心课2,59.0,false
202302010012,机械生12,机械专业1核心课3,59.8,false
202302010012,机械生12,大学英语,70.4,false
202302010012,机械生12,高等数学,70.8,false
202302010012,机械生12,机械专业1核心课1,69.8,false
202302010012,机械生12,机械专业1核心课2,69.1,false
202302010012,机械生12,机械专业1核心课3,59.1,false
202302020001,机械生1,大学英语,59.2,false
202302020001,机械生1,高等数学,68.4,false
202302020001,机械生1,机械专业2核心课1,63.8,false
202302020001,机械生1,机械专业2核心课2,60.7,false
202302020001,机械生1,机械专业2核心课3,64.8,false
202302020001,机械生1,大学英语,69.9,false
202302020001,机械生1,高等数学,62.7,false
202302020001,机械生1,机械专业2核心课1,59.3,false
202302020001,机械生1,机械专业2核心课2,,true
202302020001,机械生1,机械专业2核心课3,64.4,false
202302020001,机械生1,大学英语,67.7,false
202302020001,机械生1,高等数学,67.1,false
202302020001,机械生1,机械专业2核心课1,62.9,false
202302020001,机械生1,机械专业2核心课2,67.3,false
202302020001,机械生1,机械专业2核心课3,67.7,false
202302020001,机械生1,大学英语,61.7,false
202302020001,机械生1,高等数学,56.4,false
202302020001,机械生1,机械专业2核心课1,68.4,false
202302020001,机械生1,机械专业2核心课2,63.9,false
202302020001,机械生1,机械专业2核心课3,65.9,false
202302020001,机械生1,大学英语,,true
202302020001,机械生1,高等数学,74.3,false
202302020001,机械生1,机械专业2核心课1,68.2,false
202302020001,机械生1,机械专业2核心课2,61.7,false
202302020001,机械生1,机械专业2核心课3,62.0,false
202302020001,机械生1,大学英语,60.5,false
202302020001,机械生1,高等数学,55.6,false
202302020001,机械生1,机械专业2核心课1,67.9,false
202302020001,机械生1,机械专业2核心课2,65.8,false
202302020001,机械生1,机械专业2核心课3,62.6,false
202302020002,机械生2,大学英语,68.6,false
202302020002,机械生2,高等数学,67.1,false
202302020002,机械生2,机械专业2核心课1,63.7,false
202302020002,机械生2,机械专业2核心课2,74.0,false
202302020002,机械生2,机械专业2核心课3,53.0,false
202302020002,机械生2,大学英语,67.5,false
202302020002,机械生2,高等数学,65.5,false
202302020002,机械生2,机械专业2核心课1,66.3,false
202302020002,机械生2,机械专业2核心课2,62.2,false
202302020002,机械生2,机械专业2核心课3,57.5,false
202302020002,机械生2,大学英语,58.1,false
202302020002,机械生2,高等数学,67.8,false
202302020002,机械生2,机械专业2核心课1,65.4,false
202302020002,机械生2,机械专业2核心课2,57.1,false
202302020002,机械生2,机械专业2核心课3,56.7,false
202302020002,机械生2,大学英语,67.2,false
202302020002,机械生2,高等数学,64.7,false
202302020002,机械生2,机械专业2核心课1,69.3,false
202302020002,机械生2,机械专业2核心课2,72.1,false
202302020002,机械生2,机械专业2核心课3,66.2,false
202302020002,机械生2,大学英语,60.6,false
202302020002,机械生2,高等数学,67.4,false
202302020002,机械生2,机械专业2核心课1,56.6,false
202302020002,机械生2,机械专业2核心课2,61.2,false
202302020002,机械生2,机械专业2核心课3,63.1,false
202302020002,机械生2,大学英语,63.4,false
202302020002,机械生2,高等数学,54.6,false
202302020002,机械生2,机械专业2核心课1,63.2,false
202302020002,机械生2,机械专业2核心课2,66.0,false
202302020002,机械生2,机械专业2核心课3,72.6,false
202302020003,机械生3,大学英语,62.7,false
202302020003,机械生3,高等数学,72.2,false
202302020003,机械生3,机械专业2核心课1,72.2,false
202302020003,机械生3,机械专业2核心课2,62.4,false
202302020003,机械生3,机械专业2核心课3,61.4,false
202302020003,机械生3,大学英语,56.0,false
202302020003,机械生3,高等数学,52.7,false
202302020003,机械生3,机械专业2核心课1,59.9,false
202302020003,机械生3,机械专业2核心课2,69.3,false
202302020003,机械生3,机械专业2核心课3,64.5,false
202302020003,机械生3,大学英语,53.6,false
202302020003,机械生3,高等数学,58.4,false
202302020003,机械生3,机械专业2核心课1,71.6,false
202302020003,机械生3,机械专业2核心课2,62.7,false
202302020003,机械生3,机械专业2核心课3,62.2,false
202302020003,机械生3,大学英语,64.0,false
202302020003,机械生3,高等数学,66.4,false
202302020003,机械生3,机械专业2核心课1,65.4,false
202302020003,机械生3,机械专业2核心课2,57.6,false
202302020003,机械生3,机械专业2核心课3,59.0,false
202302020003,机械生3,大学英语,65.5,false
202302020003,机械生3,高等数学,63.6,false
202302020003,机械生3,机械专业2核心课1,70.8,false
202302020003,机械生3,机械专业2核心课2,64.7,false
202302020003,机械生3,机械专业2核心课3,58.7,false
202302020003,机械生3,大学英语,63.8,false
202302020003,机械生3,高等数学,65.1,false
202302020003,机械生3,机械专业2核心课1,74.6,false
202302020003,机械生3,机械专业2核心课2,61.4,false
202302020003,机械生3,机械专业2核心课3,62.3,false
202302020004,机械生4,大学英语,71.8,false
202302020004,机械生4,高等数学,72.0,false
202302020004,机械生4,机械专业2核心课1,62.0,false
202302020004,机械生4,机械专业2核心课2,64.0,false
202302020004,机械生4,机械专业2核心课3,68.1,false
202302020004,机械生4,大学英语,65.3,false
202302020004,机械生4,高等数学,65.0,false
202302020004,机械生4,机械专业2核心课1,66.9,false
202302020004,机械生4,机械专业2核心课2,68.0,false
202302020004,机械生4,机械专业2核心课3,70.0,false
202302020004,机械生4,大学英语,63.1,false
202302020004,机械生4,高等数学,63.6,false
202302020004,机械生4,机械专业2核心课1,59.7,false
202302020004,机械生4,机械专业2核心课2,65.2,false
202302020004,机械生4,机械专业2核心课3,70.0,false
202302020004,机械生4,大学英语,61.3,false
202302020004,机械生4,高等数学,62.4,false
202302020004,机械生4,机械专业2核心课1,68.9,false
202302020004,机械生4,机械专业2核心课2,63.2,false
202302020004,机械生4,机械专业2核心课3,74.8,false
202302020004,机械生4,大学英语,69.3,false
202302020004,机械生4,高等数学,68.6,false
202302020004,机械生4,机械专业2核心课1,64.6,false
202302020004,机械生4,机械专业2核心课2,75.2,false
202302020004,机械生4,机械专业2核心课3,74.7,false
202302020004,机械生4,大学英语,65.0,false
202302020004,机械生4,高等数学,71.5,false
202302020004,机械生4,机械专业2核心课1,61.8,false
202302020004,机械生4,机械专业2核心课2,63.8,false
202302020004,机械生4,机械专业2核心课3,60.0,false
202302020005,机械生5,大学英语,68.0,false
202302020005,机械生5,高等数学,62.9,false
202302020005,机械生5,机械专业2核心课1,62.8,false
202302020005,机械生5,机械专业2核心课2,56.4,false
202302020005,机械生5,机械专业2核心课3,63.2,false
202302020005,机械生5,大学英语,74.0,false
202302020005,机械生5,高等数学,59.6,false
202302020005,机械生5,机械专业2核心课1,61.4,false
202302020005,机械生5,机械专业2核心课2,69.7,false
202302020005,机械生5,机械专业2核心课3,61.1,false
202302020005,机械生5,大学英语,68.3,false
202302020005,机械生5,高等数学,61.4,false
202302020005,机械生5,机械专业2核心课1,59.1,false
202302020005,机械生5,机械专业2核心课2,55.3,false
202302020005,机械生5,机械专业2核心课3,60.9,false
202302020005,机械生5,大学英语,68.0,false
202302020005,机械生5,高等数学,66.3,false
202302020005,机械生5,机械专业2核心课1,68.5,false
202302020005,机械生5,机械专业2核心课2,63.9,false
202302020005,机械生5,机械专业2核心课3,60.5,false
202302020005,机械生5,大学英语,56.8,false
202302020005,机械生5,高等数学,61.4,false
202302020005,机械生5,机械专业2核心课1,57.2,false
202302020005,机械生5,机械专业2核心课2,57.9,false
202302020005,机械生5,机械专业2核心课3,76.9,false
202302020005,机械生5,大学英语,65.2,false
202302020005,机械生5,高等数学,72.6,false
202302020005,机械生5,机械专业2核心课1,63.7,false
202302020005,机械生5,机械专业2核心课2,61.1,false
202302020005,机械生5,机械专业2核心课3,75.5,false
202302020006,机械生6,大学英语,59.2,false
202302020006,机械生6,高等数学,62.2,false
202302020006,机械生6,机械专业2核心课1,65.0,false
202302020006,机械生6,机械专业2核心课2,56.9,false
202302020006,机械生6,机械专业2核心课3,62.9,false
202302020006,机械生6,大学英语,57.0,false
202302020006,机械生6,高等数学,65.8,false
202302020006,机械生6,机械专业2核心课1,58.4,false
202302020006,机械生6,机械专业2核心课2,68.8,false
202302020006,机械生6,机械专业2核心课3,60.1,false
202302020006,机械生6,大学英语,64.7,false
202302020006,机械生6,高等数学,59.1,false
202302020006,机械生6,机械专业2核心课1,70.8,false
202302020006,机械生6,机械专业2核心课2,65.7,false
202302020006,机械生6,机械专业2核心课3,59.4,false
202302020006,机械生6,大学英语,65.9,false
202302020006,机械生6,高等数学,66.2,false
202302020006,机械生6,机械专业2核心课1,62.2,false
202302020006,机械生6,机械专业2核心课2,64.1,false
202302020006,机械生6,机械专业2核心课3,66.1,false
202302020006,机械生6,大学英语,62.0,false
202302020006,机械生6,高等数学,58.4,false
202302020006,机械生6,机械专业2核心课1,65.4,false
202302020006,机械生6,机械专业2核心课2,64.6,false
202302020006,机械生6,机械专业2核心课3,63.1,false
202302020006,机械生6,大学英语,63.4,false
202302020006,机械生6,高等数学,57.6,false
202302020006,机械生6,机械专业2核心课1,61.5,false
202302020006,机械生6,机械专业2核心课2,62.6,false
202302020006,机械生6,机械专业2核心课3,70.0,false
202302020007,机械生7,大学英语,71.5,false
202302020007,机械生7,高等数学,67.8,false
202302020007,机械生7,机械专业2核心课1,64.3,false
202302020007,机械生7,机械专业2核心课2,72.1,false
202302020007,机械生7,机械专业2核心课3,78.7,false
202302020007,机械生7,大学英语,65.8,false
202302020007,机械生7,高等数学,73.4,false
202302020007,机械生7,机械专业2核心课1,65.9,false
202302020007,机械生7,机械专业2核心课2,66.6,false
202302020007,机械生7,机械专业2核心课3,61.3,false
202302020007,机械生7,大学英语,64.4,false
202302020007,机械生7,高等数学,67.8,false
202302020007,机械生7,机械专业2核心课1,70.3,false
202302020007,机械生7,机械专业2核心课2,69.8,false
202302020007,机械生7,机械专业2核心课3,67.5,false
202302020007,机械生7,大学英语,76.4,false
202302020007,机械生7,高等数学,63.9,false
202302020007,机械生7,机械专业2核心课1,59.0,false
202302020007,机械生7,机械专业2核心课2,62.4,false
202302020007,机械生7,机械专业2核心课3,66.6,false
202302020007,机械生7,大学英语,58.7,false
202302020007,机械生7,高等数学,68.2,false
202302020007,机械生7,机械专业2核心课1,62.9,false
202302020007,机械生7,机械专业2核心课2,75.5,false
202302020007,机械生7,机械专业2核心课3,66.4,false
202302020007,机械生7,大学英语,64.3,false
202302020007,机械生7,高等数学,75.4,false
202302020007,机械生7,机械专业2核心课1,74.2,false
202302020007,机械生7,机械专业2核心课2,66.5,false
202302020007,机械生7,机械专业2核心课3,58.7,false
202302020008,机械生8,大学英语,62.8,false
202302020008,机械生8,高等数学,64.8,false
202302020008,机械生8,机械专业2核心课1,69.4,false
202302020008,机械生8,机械专业2核心课2,58.0,false
202302020008,机械生8,机械专业2核心课3,57.1,false
202302020008,机械生8,大学英语,62.8,false
202302020008,机械生8,高等数学,64.5,false
202302020008,机械生8,机械专业2核心课1,65.2,false
202302020008,机械生8,机械专业2核心课2,68.8,false
202302020008,机械生8,机械专业2核心课3,59.8,false
202302020008,机械生8,大学英语,66.7,false
202302020008,机械生8,高等数学,64.6,false
202302020008,机械生8,机械专业2核心课1,60.4,false
202302020008,机械生8,机械专业2核心课2,62.5,false
202302020008,机械生8,机械专业2核心课3,67.1,false
